Name,Contract No,PCR No,Content Type,Document ID,Livelink ID,Original Path,Item Type,Path
rfi rw003 414283 supporting documents.pdf,414283,2,Change Requests,FUXEN4K22T6K-31-70617,187489405,\SCM-CCA-ChangeRequests-Missing\00273|414283|5\rfi rw003 414283 supporting documents.pdf,Item,corporate/SCMCCA/Change Requests/00273_414283_5
414283_2 RW003.xlsx,414283,2,Change Requests,FUXEN4K22T6K-31-70618,187490088,\SCM-CCA-ChangeRequests-Missing\00273|414283|5\414283_2 RW003.xlsx,Item,corporate/SCMCCA/Change Requests/00273_414283_5
RFI_Response_414283_2_External_APPROVED_01_Feb_2015_07-56.pdf,414283,2,Change Requests,FUXEN4K22T6K-31-70619,187714118,\SCM-CCA-ChangeRequests-Missing\00273|414283|5\RFI_Response_414283_2_External_APPROVED_01_Feb_2015_07-56.pdf,Item,corporate/SCMCCA/Change Requests/00273_414283_5
00273_414261_3595,414261,10,Change Requests Document Set,FUXEN4K22T6K-31-70620,187492961,\SCM-CCA-ChangeRequests-Missing\00273|414261|3595,Folder,corporate/SCMCCA/Change Requests
RFI_Response_414261_10_Internal_APPROVED_21_Jan_2015_09-37.pdf,414261,10,Change Requests,FUXEN4K22T6K-31-70622,187500894,\SCM-CCA-ChangeRequests-Missing\00273|414261|3595\00 Internal Documents\RFI_Response_414261_10_Internal_APPROVED_21_Jan_2015_09-37.pdf,Item,corporate/SCMCCA/Change Requests/00273_414261_3595/00 Internal Documents
414261_10 437.xlsx,414261,10,Change Requests,FUXEN4K22T6K-31-70623,187493277,\SCM-CCA-ChangeRequests-Missing\00273|414261|3595\414261_10 437.xlsx,Item,corporate/SCMCCA/Change Requests/00273_414261_3595
414261_10 437.pdf,414261,10,Change Requests,FUXEN4K22T6K-31-70624,187497143,\SCM-CCA-ChangeRequests-Missing\00273|414261|3595\414261_10 437.pdf,Item,corporate/SCMCCA/Change Requests/00273_414261_3595
RFI_Response_414261_10_External_APPROVED_21_Jan_2015_09-38.pdf,414261,10,Change Requests,FUXEN4K22T6K-31-70625,187501211,\SCM-CCA-ChangeRequests-Missing\00273|414261|3595\RFI_Response_414261_10_External_APPROVED_21_Jan_2015_09-38.pdf,Item,corporate/SCMCCA/Change Requests/00273_414261_3595
00273_413796_3596,413796,18,Change Requests Document Set,FUXEN4K22T6K-31-70626,187493872,\SCM-CCA-ChangeRequests-Missing\00273|413796|3596,Folder,corporate/SCMCCA/Change Requests
RE  Gate globe on Utility Station Query.msg,413796,18,Change Requests,FUXEN4K22T6K-31-70628,187703512,\SCM-CCA-ChangeRequests-Missing\00273|413796|3596\00-Internal Documents\RE  Gate globe on Utility Station Query.msg,Item,corporate/SCMCCA/Change Requests/00273_413796_3596/00-Internal Documents
RFI_Response_413796_18_Internal_REJECTED_30_Jan_2015_15-55.pdf,413796,18,Change Requests,FUXEN4K22T6K-31-70629,187711898,\SCM-CCA-ChangeRequests-Missing\00273|413796|3596\00-Internal Documents\RFI_Response_413796_18_Internal_REJECTED_30_Jan_2015_15-55.pdf,Item,corporate/SCMCCA/Change Requests/00273_413796_3596/00-Internal Documents
413796_TA-P14-012-RF-ME-018.xlsx,413796,18,Change Requests,FUXEN4K22T6K-31-70630,187495559,\SCM-CCA-ChangeRequests-Missing\00273|413796|3596\413796_TA-P14-012-RF-ME-018.xlsx,Item,corporate/SCMCCA/Change Requests/00273_413796_3596
413796_18 ME-018.pdf,413796,18,Change Requests,FUXEN4K22T6K-31-70631,187710044,\SCM-CCA-ChangeRequests-Missing\00273|413796|3596\413796_18 ME-018.pdf,Item,corporate/SCMCCA/Change Requests/00273_413796_3596
00273_411002_10,411002,2,Change Requests Document Set,FUXEN4K22T6K-31-70632,187614843,\SCM-CCA-ChangeRequests-Missing\00273|411002|10,Folder,corporate/SCMCCA/Change Requests
411002_2406-RFI-003 (INFRA).xlsx,411002,2,Change Requests,FUXEN4K22T6K-31-70633,187611423,\SCM-CCA-ChangeRequests-Missing\00273|411002|10\411002_2406-RFI-003 (INFRA).xlsx,Item,corporate/SCMCCA/Change Requests/00273_411002_10
FW FW Martins Camp Tamper Switches Site Instruction E-004 Rev.1 for comments.msg,411002,2,Change Requests,FUXEN4K22T6K-31-70635,187616552,\SCM-CCA-ChangeRequests-Missing\00273|411002|10\Internal Documents\FW FW Martins Camp Tamper Switches Site Instruction E-004 Rev.1 for comments.msg,Item,corporate/SCMCCA/Change Requests/00273_411002_10/Internal Documents
RFI_Response_411002_2_Internal_APPROVED_30_Jan_2015_13-45.pdf,411002,2,Change Requests,FUXEN4K22T6K-31-70636,187700260,\SCM-CCA-ChangeRequests-Missing\00273|411002|10\Internal Documents\RFI_Response_411002_2_Internal_APPROVED_30_Jan_2015_13-45.pdf,Item,corporate/SCMCCA/Change Requests/00273_411002_10/Internal Documents
411002_ 2 2406-RFI-003.pdf,411002,2,Change Requests,FUXEN4K22T6K-31-70637,187711022,\SCM-CCA-ChangeRequests-Missing\00273|411002|10\411002_ 2 2406-RFI-003.pdf,Item,corporate/SCMCCA/Change Requests/00273_411002_10
00273_415919_7,415919,1,Change Requests Document Set,FUXEN4K22T6K-31-70638,187623218,\SCM-CCA-ChangeRequests-Missing\00273|415919|7,Folder,corporate/SCMCCA/Change Requests
415919 1501-RFI-001.xlsx,415919,1,Change Requests,FUXEN4K22T6K-31-70639,187623705,\SCM-CCA-ChangeRequests-Missing\00273|415919|7\415919 1501-RFI-001.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415919_7
RFI_Response_415919_1_Internal_APPROVED_30_Jan_2015_15-54.pdf,415919,1,Change Requests,FUXEN4K22T6K-31-70641,187703574,\SCM-CCA-ChangeRequests-Missing\00273|415919|7\Internal documents\RFI_Response_415919_1_Internal_APPROVED_30_Jan_2015_15-54.pdf,Item,corporate/SCMCCA/Change Requests/00273_415919_7/Internal documents
415919_1 1501-RFI-001.pdf,415919,1,Change Requests,FUXEN4K22T6K-31-70642,187712428,\SCM-CCA-ChangeRequests-Missing\00273|415919|7\415919_1 1501-RFI-001.pdf,Item,corporate/SCMCCA/Change Requests/00273_415919_7
00273_408591_21,408591,4,Change Requests Document Set,FUXEN4K22T6K-31-70643,187623797,\SCM-CCA-ChangeRequests-Missing\00273|408591|21,Folder,corporate/SCMCCA/Change Requests
408591_4 408591-01202015.xlsx,408591,4,Change Requests,FUXEN4K22T6K-31-70644,187617906,\SCM-CCA-ChangeRequests-Missing\00273|408591|21\408591_4 408591-01202015.xlsx,Item,corporate/SCMCCA/Change Requests/00273_408591_21
RFI_Response_408591_4_Internal_APPROVED_04_Feb_2015_06-29.pdf,408591,4,Change Requests,FUXEN4K22T6K-31-70646,187777666,\SCM-CCA-ChangeRequests-Missing\00273|408591|21\00 - Internal Doccuments\RFI_Response_408591_4_Internal_APPROVED_04_Feb_2015_06-29.pdf,Item,corporate/SCMCCA/Change Requests/00273_408591_21/00 - Internal Doccuments
408591-01202015-JDE.xls,408591,4,Change Requests,FUXEN4K22T6K-31-70647,187623197,\SCM-CCA-ChangeRequests-Missing\00273|408591|21\408591-01202015-JDE.xls,Item,corporate/SCMCCA/Change Requests/00273_408591_21
408591-01202015-Back Up Documents.pdf,408591,4,Change Requests,FUXEN4K22T6K-31-70648,187624005,\SCM-CCA-ChangeRequests-Missing\00273|408591|21\408591-01202015-Back Up Documents.pdf,Item,corporate/SCMCCA/Change Requests/00273_408591_21
RFI_Response_408591_4_External_APPROVED_04_Feb_2015_06-29.pdf,408591,4,Change Requests,FUXEN4K22T6K-31-70649,187770370,\SCM-CCA-ChangeRequests-Missing\00273|408591|21\RFI_Response_408591_4_External_APPROVED_04_Feb_2015_06-29.pdf,Item,corporate/SCMCCA/Change Requests/00273_408591_21
Rental contract extensions.msg,408591,4,Change Requests,FUXEN4K22T6K-31-70650,189064711,\SCM-CCA-ChangeRequests-Missing\00273|408591|21\Rental contract extensions.msg,Item,corporate/SCMCCA/Change Requests/00273_408591_21
CS United Rentals RFI(s)  408591-01202015-RFI  408591.msg,408591,4,Change Requests,FUXEN4K22T6K-31-70651,189068427,\SCM-CCA-ChangeRequests-Missing\00273|408591|21\CS United Rentals RFI(s)  408591-01202015-RFI  408591.msg,Item,corporate/SCMCCA/Change Requests/00273_408591_21
00273_414283_6,414283,3,Change Requests Document Set,FUXEN4K22T6K-31-70652,187627619,\SCM-CCA-ChangeRequests-Missing\00273|414283|6,Folder,corporate/SCMCCA/Change Requests
robwel mechanical  rfi rw002  414283.msg,414283,3,Change Requests,FUXEN4K22T6K-31-70653,187631018,\SCM-CCA-ChangeRequests-Missing\00273|414283|6\robwel mechanical  rfi rw002  414283.msg,Item,corporate/SCMCCA/Change Requests/00273_414283_6
414283_3 RFI RW002.xlsx,414283,3,Change Requests,FUXEN4K22T6K-31-70654,187631912,\SCM-CCA-ChangeRequests-Missing\00273|414283|6\414283_3 RFI RW002.xlsx,Item,corporate/SCMCCA/Change Requests/00273_414283_6
rfi rw002 supporting documents.pdf,414283,3,Change Requests,FUXEN4K22T6K-31-70655,187633102,\SCM-CCA-ChangeRequests-Missing\00273|414283|6\rfi rw002 supporting documents.pdf,Item,corporate/SCMCCA/Change Requests/00273_414283_6
RFI_Response_414283_3_Internal_APPROVED_01_Feb_2015_14-52.pdf,414283,3,Change Requests,FUXEN4K22T6K-31-70657,187719312,\SCM-CCA-ChangeRequests-Missing\00273|414283|6\00 Internal Documents\RFI_Response_414283_3_Internal_APPROVED_01_Feb_2015_14-52.pdf,Item,corporate/SCMCCA/Change Requests/00273_414283_6/00 Internal Documents
RFI_Response_414283_3_External_APPROVED_01_Feb_2015_14-52.pdf,414283,3,Change Requests,FUXEN4K22T6K-31-70658,187713409,\SCM-CCA-ChangeRequests-Missing\00273|414283|6\RFI_Response_414283_3_External_APPROVED_01_Feb_2015_14-52.pdf,Item,corporate/SCMCCA/Change Requests/00273_414283_6
00273_414009_3616,414009,22,Change Requests Document Set,FUXEN4K22T6K-31-70659,187632780,\SCM-CCA-ChangeRequests-Missing\00273|414009|3616,Folder,corporate/SCMCCA/Change Requests
RFI_Response_414009_22_Internal_APPROVED_27_Jan_2015_14-44.pdf,414009,22,Change Requests,FUXEN4K22T6K-31-70661,187626077,\SCM-CCA-ChangeRequests-Missing\00273|414009|3616\00 Internal Documents\RFI_Response_414009_22_Internal_APPROVED_27_Jan_2015_14-44.pdf,Item,corporate/SCMCCA/Change Requests/00273_414009_3616/00 Internal Documents
414009_22 MEC-027.pdf,414009,22,Change Requests,FUXEN4K22T6K-31-70662,187625385,\SCM-CCA-ChangeRequests-Missing\00273|414009|3616\414009_22 MEC-027.pdf,Item,corporate/SCMCCA/Change Requests/00273_414009_3616
RFI_Response_414009_22_External_APPROVED_27_Jan_2015_14-44.pdf,414009,22,Change Requests,FUXEN4K22T6K-31-70663,187625991,\SCM-CCA-ChangeRequests-Missing\00273|414009|3616\RFI_Response_414009_22_External_APPROVED_27_Jan_2015_14-44.pdf,Item,corporate/SCMCCA/Change Requests/00273_414009_3616
414009_22 MEC-027.xlsx,414009,22,Change Requests,FUXEN4K22T6K-31-70664,187628877,\SCM-CCA-ChangeRequests-Missing\00273|414009|3616\414009_22 MEC-027.xlsx,Item,corporate/SCMCCA/Change Requests/00273_414009_3616
00273_414261_3623,414261,11,Change Requests Document Set,FUXEN4K22T6K-31-70665,187637835,\SCM-CCA-ChangeRequests-Missing\00273|414261|3623,Folder,corporate/SCMCCA/Change Requests
414261_11 438.xlsx,414261,11,Change Requests,FUXEN4K22T6K-31-70666,187641779,\SCM-CCA-ChangeRequests-Missing\00273|414261|3623\414261_11 438.xlsx,Item,corporate/SCMCCA/Change Requests/00273_414261_3623
RFI_Response_414261_11_Internal_APPROVED_30_Jan_2015_08-21.pdf,414261,11,Change Requests,FUXEN4K22T6K-31-70668,187692089,\SCM-CCA-ChangeRequests-Missing\00273|414261|3623\00 Internal Documents\RFI_Response_414261_11_Internal_APPROVED_30_Jan_2015_08-21.pdf,Item,corporate/SCMCCA/Change Requests/00273_414261_3623/00 Internal Documents
414261_11 438.pdf,414261,11,Change Requests,FUXEN4K22T6K-31-70669,187645184,\SCM-CCA-ChangeRequests-Missing\00273|414261|3623\414261_11 438.pdf,Item,corporate/SCMCCA/Change Requests/00273_414261_3623
RFI_Response_414261_11_External_APPROVED_30_Jan_2015_08-21.pdf,414261,11,Change Requests,FUXEN4K22T6K-31-70670,187687305,\SCM-CCA-ChangeRequests-Missing\00273|414261|3623\RFI_Response_414261_11_External_APPROVED_30_Jan_2015_08-21.pdf,Item,corporate/SCMCCA/Change Requests/00273_414261_3623
00273_415730_3622,415730,1,Change Requests Document Set,FUXEN4K22T6K-31-70671,187638500,\SCM-CCA-ChangeRequests-Missing\00273|415730|3622,Folder,corporate/SCMCCA/Change Requests
RFI-001 contract 415730.xlsx,415730,1,Change Requests,FUXEN4K22T6K-31-70672,187634592,\SCM-CCA-ChangeRequests-Missing\00273|415730|3622\RFI-001 contract 415730.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415730_3622
RFI-001 contact 415730 Estimate and back up.pdf,415730,1,Change Requests,FUXEN4K22T6K-31-70674,187640321,\SCM-CCA-ChangeRequests-Missing\00273|415730|3622\RFI-001 contact 415730 Estimate and back up.pdf,Item,corporate/SCMCCA/Change Requests/00273_415730_3622
00273_411249_56,411249,9,Change Requests Document Set,FUXEN4K22T6K-31-70675,187656345,\SCM-CCA-ChangeRequests-Missing\00273|411249|56,Folder,corporate/SCMCCA/Change Requests
411249_9 BBS372 RFI009.pdf,411249,9,Change Requests,FUXEN4K22T6K-31-70676,187650660,\SCM-CCA-ChangeRequests-Missing\00273|411249|56\411249_9 BBS372 RFI009.pdf,Item,corporate/SCMCCA/Change Requests/00273_411249_56
411249_9 BBS372 RFI009.xlsx,411249,9,Change Requests,FUXEN4K22T6K-31-70677,187653545,\SCM-CCA-ChangeRequests-Missing\00273|411249|56\411249_9 BBS372 RFI009.xlsx,Item,corporate/SCMCCA/Change Requests/00273_411249_56
00273_415059_563,415059,1,Change Requests Document Set,FUXEN4K22T6K-31-70679,187658065,\SCM-CCA-ChangeRequests-Missing\00273|415059|563,Folder,corporate/SCMCCA/Change Requests
415059_1 RFI-G802.2.02-001.xlsx,415059,1,Change Requests,FUXEN4K22T6K-31-70680,187659268,\SCM-CCA-ChangeRequests-Missing\00273|415059|563\415059_1 RFI-G802.2.02-001.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415059_563
RFI_Response_415059_1_Internal_APPROVED_03_Feb_2015_06-44.pdf,415059,1,Change Requests,FUXEN4K22T6K-31-70682,187746206,\SCM-CCA-ChangeRequests-Missing\00273|415059|563\00 Internal Documents\RFI_Response_415059_1_Internal_APPROVED_03_Feb_2015_06-44.pdf,Item,corporate/SCMCCA/Change Requests/00273_415059_563/00 Internal Documents
415059_1 RFI-G802.2.02-001.pdf,415059,1,Change Requests,FUXEN4K22T6K-31-70683,187662807,\SCM-CCA-ChangeRequests-Missing\00273|415059|563\415059_1 RFI-G802.2.02-001.pdf,Item,corporate/SCMCCA/Change Requests/00273_415059_563
RFI_Response_415059_1_External_APPROVED_03_Feb_2015_06-44.pdf,415059,1,Change Requests,FUXEN4K22T6K-31-70684,187748784,\SCM-CCA-ChangeRequests-Missing\00273|415059|563\RFI_Response_415059_1_External_APPROVED_03_Feb_2015_06-44.pdf,Item,corporate/SCMCCA/Change Requests/00273_415059_563
Capital Projects  Ceda RFI(s) G802 2 02-001 415059_1.msg,415059,1,Change Requests,FUXEN4K22T6K-31-70685,187758913,\SCM-CCA-ChangeRequests-Missing\00273|415059|563\Capital Projects  Ceda RFI(s) G802 2 02-001 415059_1.msg,Item,corporate/SCMCCA/Change Requests/00273_415059_563
00273_415909_80,415909,1,Change Requests Document Set,FUXEN4K22T6K-31-70686,187662975,\SCM-CCA-ChangeRequests-Missing\00273|415909|80,Folder,corporate/SCMCCA/Change Requests
415909_1  CCL-BFGF-RFI-001.pdf,415909,1,Change Requests,FUXEN4K22T6K-31-70687,187662994,\SCM-CCA-ChangeRequests-Missing\00273|415909|80\415909_1  CCL-BFGF-RFI-001.pdf,Item,corporate/SCMCCA/Change Requests/00273_415909_80
415909_1  CCL-BFGF-RFI-001.xlsx,415909,1,Change Requests,FUXEN4K22T6K-31-70689,187669520,\SCM-CCA-ChangeRequests-Missing\00273|415909|80\415909_1  CCL-BFGF-RFI-001.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415909_80
RFI_Response_415909_1_External_APPROVED_29_Jan_2015_09-38.pdf,415909,1,Change Requests,FUXEN4K22T6K-31-70690,187669523,\SCM-CCA-ChangeRequests-Missing\00273|415909|80\RFI_Response_415909_1_External_APPROVED_29_Jan_2015_09-38.pdf,Item,corporate/SCMCCA/Change Requests/00273_415909_80
RFI_Response_415909_1_Internal_APPROVED_29_Jan_2015_09-38.pdf,415909,1,Change Requests,FUXEN4K22T6K-31-70691,187671944,\SCM-CCA-ChangeRequests-Missing\00273|415909|80\RFI_Response_415909_1_Internal_APPROVED_29_Jan_2015_09-38.pdf,Item,corporate/SCMCCA/Change Requests/00273_415909_80
00273_415908_81,415908,1,Change Requests Document Set,FUXEN4K22T6K-31-70692,187662976,\SCM-CCA-ChangeRequests-Missing\00273|415908|81,Folder,corporate/SCMCCA/Change Requests
415908_1  CCL-BFGF-RFI-001.pdf,415908,1,Change Requests,FUXEN4K22T6K-31-70693,187664317,\SCM-CCA-ChangeRequests-Missing\00273|415908|81\415908_1  CCL-BFGF-RFI-001.pdf,Item,corporate/SCMCCA/Change Requests/00273_415908_81
RFI_Response_415908_1_Internal_APPROVED_29_Jan_2015_09-41.pdf,415908,1,Change Requests,FUXEN4K22T6K-31-70695,187664320,\SCM-CCA-ChangeRequests-Missing\00273|415908|81\00 Internal Documents\RFI_Response_415908_1_Internal_APPROVED_29_Jan_2015_09-41.pdf,Item,corporate/SCMCCA/Change Requests/00273_415908_81/00 Internal Documents
415908_1  CCL-BFGF-RFI-001.xlsx,415908,1,Change Requests,FUXEN4K22T6K-31-70696,187670717,\SCM-CCA-ChangeRequests-Missing\00273|415908|81\415908_1  CCL-BFGF-RFI-001.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415908_81
00273_414009_3629,414009,23,Change Requests Document Set,FUXEN4K22T6K-31-70697,187666263,\SCM-CCA-ChangeRequests-Missing\00273|414009|3629,Folder,corporate/SCMCCA/Change Requests
RFI_Response_414009_23_Internal_APPROVED_29_Jan_2015_11-39.pdf,414009,23,Change Requests,FUXEN4K22T6K-31-70699,187670767,\SCM-CCA-ChangeRequests-Missing\00273|414009|3629\00 Internal Documents\RFI_Response_414009_23_Internal_APPROVED_29_Jan_2015_11-39.pdf,Item,corporate/SCMCCA/Change Requests/00273_414009_3629/00 Internal Documents
414009_23 MEC-028.pdf,414009,23,Change Requests,FUXEN4K22T6K-31-70700,187659754,\SCM-CCA-ChangeRequests-Missing\00273|414009|3629\414009_23 MEC-028.pdf,Item,corporate/SCMCCA/Change Requests/00273_414009_3629
414009_23 MEC-028.xlsx,414009,23,Change Requests,FUXEN4K22T6K-31-70701,187666473,\SCM-CCA-ChangeRequests-Missing\00273|414009|3629\414009_23 MEC-028.xlsx,Item,corporate/SCMCCA/Change Requests/00273_414009_3629
RFI_Response_414009_23_External_APPROVED_29_Jan_2015_11-39.pdf,414009,23,Change Requests,FUXEN4K22T6K-31-70702,187673422,\SCM-CCA-ChangeRequests-Missing\00273|414009|3629\RFI_Response_414009_23_External_APPROVED_29_Jan_2015_11-39.pdf,Item,corporate/SCMCCA/Change Requests/00273_414009_3629
00273_411249_57,411249,10,Change Requests Document Set,FUXEN4K22T6K-31-70703,187669892,\SCM-CCA-ChangeRequests-Missing\00273|411249|57,Folder,corporate/SCMCCA/Change Requests
RFI_Response_411249_10_Internal_REJECTED_31_Jan_2015_06-34.pdf,411249,10,Change Requests,FUXEN4K22T6K-31-70705,187708013,\SCM-CCA-ChangeRequests-Missing\00273|411249|57\001 Internal Documents\RFI_Response_411249_10_Internal_REJECTED_31_Jan_2015_06-34.pdf,Item,corporate/SCMCCA/Change Requests/00273_411249_57/001 Internal Documents
411249_BBS372 RFI010.xlsx,411249,10,Change Requests,FUXEN4K22T6K-31-70706,187675317,\SCM-CCA-ChangeRequests-Missing\00273|411249|57\411249_BBS372 RFI010.xlsx,Item,corporate/SCMCCA/Change Requests/00273_411249_57
411249_10 BBS372RFI010.pdf,411249,10,Change Requests,FUXEN4K22T6K-31-70707,187716283,\SCM-CCA-ChangeRequests-Missing\00273|411249|57\411249_10 BBS372RFI010.pdf,Item,corporate/SCMCCA/Change Requests/00273_411249_57
00273_415491_29,415491,1,Change Requests Document Set,FUXEN4K22T6K-31-70708,187671287,\SCM-CCA-ChangeRequests-Missing\00273|415491|29,Folder,corporate/SCMCCA/Change Requests
Kendra Kolody Resume.pdf,415491,1,Change Requests,FUXEN4K22T6K-31-70709,187677903,\SCM-CCA-ChangeRequests-Missing\00273|415491|29\Kendra Kolody Resume.pdf,Item,corporate/SCMCCA/Change Requests/00273_415491_29
RFI_Response_415491_1_Internal_APPROVED_13_Feb_2015_08-38.pdf,415491,1,Change Requests,FUXEN4K22T6K-31-70711,187941126,\SCM-CCA-ChangeRequests-Missing\00273|415491|29\00 Internal Documents\RFI_Response_415491_1_Internal_APPROVED_13_Feb_2015_08-38.pdf,Item,corporate/SCMCCA/Change Requests/00273_415491_29/00 Internal Documents
415491_1 415491-RFI-1.xlsx,415491,1,Change Requests,FUXEN4K22T6K-31-70712,187678903,\SCM-CCA-ChangeRequests-Missing\00273|415491|29\415491_1 415491-RFI-1.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415491_29
RFI_Response_415491_1_External_APPROVED_13_Feb_2015_08-38.pdf,415491,1,Change Requests,FUXEN4K22T6K-31-70713,187939698,\SCM-CCA-ChangeRequests-Missing\00273|415491|29\RFI_Response_415491_1_External_APPROVED_13_Feb_2015_08-38.pdf,Item,corporate/SCMCCA/Change Requests/00273_415491_29
Capital Projects  Entrec RFI  415491-RFI-1  415491_1.msg,415491,1,Change Requests,FUXEN4K22T6K-31-70714,187953871,\SCM-CCA-ChangeRequests-Missing\00273|415491|29\Capital Projects  Entrec RFI  415491-RFI-1  415491_1.msg,Item,corporate/SCMCCA/Change Requests/00273_415491_29
00273_415059_570,415059,2,Change Requests Document Set,FUXEN4K22T6K-31-70715,187678866,\SCM-CCA-ChangeRequests-Missing\00273|415059|570,Folder,corporate/SCMCCA/Change Requests
415059_2 G802.2.02-002.xlsx,415059,2,Change Requests,FUXEN4K22T6K-31-70716,187678158,\SCM-CCA-ChangeRequests-Missing\00273|415059|570\415059_2 G802.2.02-002.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415059_570
RFI_Response_415059_2_Internal_APPROVED_17_Feb_2015_10-22.pdf,415059,2,Change Requests,FUXEN4K22T6K-31-70718,188000543,\SCM-CCA-ChangeRequests-Missing\00273|415059|570\00 Internal Documents\RFI_Response_415059_2_Internal_APPROVED_17_Feb_2015_10-22.pdf,Item,corporate/SCMCCA/Change Requests/00273_415059_570/00 Internal Documents
RFI-G802.2.02-002 Backup.pdf,415059,2,Change Requests,FUXEN4K22T6K-31-70719,187679951,\SCM-CCA-ChangeRequests-Missing\00273|415059|570\RFI-G802.2.02-002 Backup.pdf,Item,corporate/SCMCCA/Change Requests/00273_415059_570
RFI_Response_415059_2_External_APPROVED_17_Feb_2015_10-22.pdf,415059,2,Change Requests,FUXEN4K22T6K-31-70720,188003449,\SCM-CCA-ChangeRequests-Missing\00273|415059|570\RFI_Response_415059_2_External_APPROVED_17_Feb_2015_10-22.pdf,Item,corporate/SCMCCA/Change Requests/00273_415059_570
Capital Projects  Ceda RFI(s) G08 2 02-002 415059_2.msg,415059,2,Change Requests,FUXEN4K22T6K-31-70721,188025492,\SCM-CCA-ChangeRequests-Missing\00273|415059|570\Capital Projects  Ceda RFI(s) G08 2 02-002 415059_2.msg,Item,corporate/SCMCCA/Change Requests/00273_415059_570
00273_413804_109,413804,1,Change Requests Document Set,FUXEN4K22T6K-31-70722,187691885,\SCM-CCA-ChangeRequests-Missing\00273|413804|109,Folder,corporate/SCMCCA/Change Requests
Pronghorn Controls  P2011-140  Contract 413804  2570-RFI-001 .msg,413804,1,Change Requests,FUXEN4K22T6K-31-70723,187684575,\SCM-CCA-ChangeRequests-Missing\00273|413804|109\Pronghorn Controls  P2011-140  Contract 413804  2570-RFI-001 .msg,Item,corporate/SCMCCA/Change Requests/00273_413804_109
413804_1 2570-RFI-001.xlsx,413804,1,Change Requests,FUXEN4K22T6K-31-70724,187686905,\SCM-CCA-ChangeRequests-Missing\00273|413804|109\413804_1 2570-RFI-001.xlsx,Item,corporate/SCMCCA/Change Requests/00273_413804_109
2570-RFI-001 SUPPORTING DOCS.pdf,413804,1,Change Requests,FUXEN4K22T6K-31-70725,187690084,\SCM-CCA-ChangeRequests-Missing\00273|413804|109\2570-RFI-001 SUPPORTING DOCS.pdf,Item,corporate/SCMCCA/Change Requests/00273_413804_109
RFI_Response_413804_1_Internal_APPROVED_04_Feb_2015_13-08.pdf,413804,1,Change Requests,FUXEN4K22T6K-31-70727,187796329,\SCM-CCA-ChangeRequests-Missing\00273|413804|109\00 Internal Documents\RFI_Response_413804_1_Internal_APPROVED_04_Feb_2015_13-08.pdf,Item,corporate/SCMCCA/Change Requests/00273_413804_109/00 Internal Documents
RFI_Response_413804_1_External_APPROVED_04_Feb_2015_13-08.pdf,413804,1,Change Requests,FUXEN4K22T6K-31-70728,187797963,\SCM-CCA-ChangeRequests-Missing\00273|413804|109\RFI_Response_413804_1_External_APPROVED_04_Feb_2015_13-08.pdf,Item,corporate/SCMCCA/Change Requests/00273_413804_109
00273_416234_2,416234,1,Change Requests Document Set,FUXEN4K22T6K-31-70729,187693079,\SCM-CCA-ChangeRequests-Missing\00273|416234|2,Folder,corporate/SCMCCA/Change Requests
416234_1  SKY P2013-096 001.xlsx,416234,1,Change Requests,FUXEN4K22T6K-31-70730,187685573,\SCM-CCA-ChangeRequests-Missing\00273|416234|2\416234_1  SKY P2013-096 001.xlsx,Item,corporate/SCMCCA/Change Requests/00273_416234_2
RFI 001 Contractor Cost Coding.pdf,416234,1,Change Requests,FUXEN4K22T6K-31-70731,187685774,\SCM-CCA-ChangeRequests-Missing\00273|416234|2\RFI 001 Contractor Cost Coding.pdf,Item,corporate/SCMCCA/Change Requests/00273_416234_2
RFI 001 Estimate.pdf,416234,1,Change Requests,FUXEN4K22T6K-31-70732,187694408,\SCM-CCA-ChangeRequests-Missing\00273|416234|2\RFI 001 Estimate.pdf,Item,corporate/SCMCCA/Change Requests/00273_416234_2
RFI_Response_416234_1_Internal_APPROVED_01_Feb_2015_15-46.pdf,416234,1,Change Requests,FUXEN4K22T6K-31-70734,187720125,\SCM-CCA-ChangeRequests-Missing\00273|416234|2\00 Internal Documents\RFI_Response_416234_1_Internal_APPROVED_01_Feb_2015_15-46.pdf,Item,corporate/SCMCCA/Change Requests/00273_416234_2/00 Internal Documents
RFI SKY P2013-096 001 416234  NEW BU-0701 LAB.msg,416234,1,Change Requests,FUXEN4K22T6K-31-70735,187695500,\SCM-CCA-ChangeRequests-Missing\00273|416234|2\RFI SKY P2013-096 001 416234  NEW BU-0701 LAB.msg,Item,corporate/SCMCCA/Change Requests/00273_416234_2
RFI_Response_416234_1_External_APPROVED_01_Feb_2015_15-46.pdf,416234,1,Change Requests,FUXEN4K22T6K-31-70736,187718900,\SCM-CCA-ChangeRequests-Missing\00273|416234|2\RFI_Response_416234_1_External_APPROVED_01_Feb_2015_15-46.pdf,Item,corporate/SCMCCA/Change Requests/00273_416234_2
